,arena,card_name,outcome,evo,count
5301,Arena 24,Mega Knight,Won,0,7
5302,Arena 24,Mega Knight,Won,1,16
5303,Arena 24,Mega Minion,Lost,1,2
5304,Arena 24,Mega Minion,Won,0,3
5305,Arena 24,Mega Minion,Won,1,8
5306,Arena 24,Mighty Miner,Lost,0,320
5307,Arena 24,Mighty Miner,Lost,1,379
5308,Arena 24,Mighty Miner,Won,0,286
5309,Arena 24,Mighty Miner,Won,1,314
5310,Arena 24,Miner,Lost,0,4
5311,Arena 24,Miner,Lost,1,103
5312,Arena 24,Miner,Won,0,2
5313,Arena 24,Miner,Won,1,85
5314,Arena 24,Minion Horde,Lost,0,587
5315,Arena 24,Minion Horde,Lost,1,601
5316,Arena 24,Minion Horde,Won,0,649
5317,Arena 24,Minion Horde,Won,1,586
5318,Arena 24,Minions,Lost,0,2474
5319,Arena 24,Minions,Lost,1,338
5320,Arena 24,Minions,Won,0,2501
5321,Arena 24,Minions,Won,1,384
5322,Arena 24,Mirror,Lost,0,306
5323,Arena 24,Mirror,Lost,1,562
5324,Arena 24,Mirror,Won,0,309
5325,Arena 24,Mirror,Won,1,576
5326,Arena 24,Monk,Lost,0,202
5327,Arena 24,Monk,Lost,1,295
5328,Arena 24,Monk,Won,0,239
5329,Arena 24,Monk,Won,1,146
5330,Arena 24,Mortar,Lost,0,7
5331,Arena 24,Mortar,Lost,1,103
5332,Arena 24,Mortar,Won,0,4
5333,Arena 24,Mortar,Won,1,109
5334,Arena 24,Mother Witch,Lost,0,725
5335,Arena 24,Mother Witch,Lost,1,71
5336,Arena 24,Mother Witch,Won,0,633
5337,Arena 24,Mother Witch,Won,1,69
5338,Arena 24,Musketeer,Lost,0,234
5339,Arena 24,Musketeer,Lost,1,594
5340,Arena 24,Musketeer,Won,0,289
5341,Arena 24,Musketeer,Won,1,754
5342,Arena 24,P.E.K.K.A,Lost,0,1182
5343,Arena 24,P.E.K.K.A,Lost,1,1926
5344,Arena 24,P.E.K.K.A,Won,0,1320
5345,Arena 24,P.E.K.K.A,Won,1,1959
5346,Arena 24,Phoenix,Lost,0,220
5347,Arena 24,Phoenix,Lost,1,70
5348,Arena 24,Phoenix,Won,0,120
5349,Arena 24,Phoenix,Won,1,43
5350,Arena 24,Poison,Lost,0,156
5351,Arena 24,Poison,Lost,1,502
5352,Arena 24,Poison,Won,0,180
5353,Arena 24,Poison,Won,1,480
5354,Arena 24,Prince,Lost,0,171
5355,Arena 24,Prince,Lost,1,358
5356,Arena 24,Prince,Won,0,159
5357,Arena 24,Prince,Won,1,382
5358,Arena 24,Princess,Lost,1,4
5359,Arena 24,Princess,Won,1,2
5360,Arena 24,Rage,Lost,0,1
5361,Arena 24,Rage,Lost,1,9
5362,Arena 24,Rage,Won,1,7
5363,Arena 24,Ram Rider,Lost,0,1260
5364,Arena 24,Ram Rider,Lost,1,153
5365,Arena 24,Ram Rider,Won,0,1187
5366,Arena 24,Ram Rider,Won,1,142
5367,Arena 24,Rascals,Lost,0,22
5368,Arena 24,Rascals,Lost,1,42
5369,Arena 24,Rascals,Won,0,31
5370,Arena 24,Rascals,Won,1,52
5371,Arena 24,Rocket,Lost,0,1558
5372,Arena 24,Rocket,Lost,1,517
5373,Arena 24,Rocket,Won,0,1623
5374,Arena 24,Rocket,Won,1,533
5375,Arena 24,Royal Delivery,Lost,0,54
5376,Arena 24,Royal Delivery,Lost,1,180
5377,Arena 24,Royal Delivery,Won,0,58
5378,Arena 24,Royal Delivery,Won,1,183
5379,Arena 24,Royal Ghost,Lost,0,14
5380,Arena 24,Royal Ghost,Lost,1,61
5381,Arena 24,Royal Ghost,Won,0,16
5382,Arena 24,Royal Ghost,Won,1,49
5383,Arena 24,Royal Giant,Lost,0,66
5384,Arena 24,Royal Giant,Lost,1,227
5385,Arena 24,Royal Giant,Won,0,78
5386,Arena 24,Royal Giant,Won,1,257
5387,Arena 24,Royal Hogs,Lost,1,3
5388,Arena 24,Royal Hogs,Won,1,2
5389,Arena 24,Royal Recruits,Lost,0,32
5390,Arena 24,Royal Recruits,Lost,1,6
5391,Arena 24,Royal Recruits,Won,0,40
5392,Arena 24,Royal Recruits,Won,1,8
5393,Arena 24,Rune Giant,Lost,0,4
5394,Arena 24,Rune Giant,Lost,1,1
5395,Arena 24,Rune Giant,Won,0,4
5396,Arena 24,Rune Giant,Won,1,1
5397,Arena 24,Skeleton Army,Lost,0,84
5398,Arena 24,Skeleton Army,Lost,1,878
5399,Arena 24,Skeleton Army,Won,0,79
5400,Arena 24,Skeleton Army,Won,1,974
5401,Arena 24,Skeleton Barrel,Lost,0,41
5402,Arena 24,Skeleton Barrel,Lost,1,290
5403,Arena 24,Skeleton Barrel,Won,0,48
5404,Arena 24,Skeleton Barrel,Won,1,293
5405,Arena 24,Skeleton Dragons,Lost,0,500
5406,Arena 24,Skeleton Dragons,Lost,1,115
5407,Arena 24,Skeleton Dragons,Won,0,288
5408,Arena 24,Skeleton Dragons,Won,1,84
5409,Arena 24,Skeleton King,Lost,0,267
5410,Arena 24,Skeleton King,Lost,1,163
5411,Arena 24,Skeleton King,Won,0,283
5412,Arena 24,Skeleton King,Won,1,127
5413,Arena 24,Skeletons,Lost,0,7218
5414,Arena 24,Skeletons,Lost,1,377
5415,Arena 24,Skeletons,Won,0,7024
5416,Arena 24,Skeletons,Won,1,286
5417,Arena 24,Sparky,Lost,0,1084
5418,Arena 24,Sparky,Lost,1,4
5419,Arena 24,Sparky,Won,0,1109
5420,Arena 24,Sparky,Won,1,5
5421,Arena 24,Spear Goblins,Lost,0,207
5422,Arena 24,Spear Goblins,Lost,1,600
5423,Arena 24,Spear Goblins,Won,0,212
5424,Arena 24,Spear Goblins,Won,1,402
5425,Arena 24,Spirit Empress,Lost,0,36
5426,Arena 24,Spirit Empress,Lost,1,34
5427,Arena 24,Spirit Empress,Won,0,20
5428,Arena 24,Spirit Empress,Won,1,32
5429,Arena 24,Suspicious Bush,Lost,1,1
5430,Arena 24,Tesla,Lost,1,51
5431,Arena 24,Tesla,Won,0,1
5432,Arena 24,Tesla,Won,1,52
5433,Arena 24,The Log,Lost,0,97
5434,Arena 24,The Log,Lost,1,1006
5435,Arena 24,The Log,Won,0,102
5436,Arena 24,The Log,Won,1,1049
5437,Arena 24,Three Musketeers,Lost,1,2
5438,Arena 24,Three Musketeers,Won,1,2
5439,Arena 24,Tornado,Lost,0,150
5440,Arena 24,Tornado,Lost,1,668
5441,Arena 24,Tornado,Won,0,123
5442,Arena 24,Tornado,Won,1,506
5443,Arena 24,Valkyrie,Lost,0,586
5444,Arena 24,Valkyrie,Lost,1,1899
5445,Arena 24,Valkyrie,Won,0,657
5446,Arena 24,Valkyrie,Won,1,2162
5447,Arena 24,Vines,Lost,0,1058
5448,Arena 24,Vines,Lost,1,717
5449,Arena 24,Vines,Won,0,1050
5450,Arena 24,Vines,Won,1,739
5451,Arena 24,Void,Lost,1,2
5452,Arena 24,Wall Breakers,Lost,0,364
5453,Arena 24,Wall Breakers,Lost,1,911
5454,Arena 24,Wall Breakers,Won,0,449
5455,Arena 24,Wall Breakers,Won,1,982
5456,Arena 24,Witch,Lost,1,3
5457,Arena 24,Witch,Won,1,2
5458,Arena 24,X-Bow,Lost,0,60
5459,Arena 24,X-Bow,Lost,1,255
5460,Arena 24,X-Bow,Won,0,54
5461,Arena 24,X-Bow,Won,1,271
5462,Arena 24,Zap,Lost,0,2
5463,Arena 24,Zap,Lost,1,59
5464,Arena 24,Zap,Won,1,57
5465,Arena 13,Archer Queen,Lost,0,3
5466,Arena 13,Archer Queen,Lost,1,1
5467,Arena 13,Archers,Lost,0,123
5468,Arena 13,Archers,Lost,1,70
5469,Arena 13,Archers,Won,0,218
5470,Arena 13,Archers,Won,1,112
5471,Arena 13,Arrows,Lost,0,277
5472,Arena 13,Arrows,Lost,1,873
5473,Arena 13,Arrows,Won,0,460
5474,Arena 13,Arrows,Won,1,761
5475,Arena 13,Baby Dragon,Lost,0,2659
5476,Arena 13,Baby Dragon,Lost,1,773
5477,Arena 13,Baby Dragon,Won,0,2538
5478,Arena 13,Baby Dragon,Won,1,1062
5479,Arena 13,Balloon,Won,1,1
5480,Arena 13,Bandit,Lost,0,110
5481,Arena 13,Bandit,Lost,1,78
5482,Arena 13,Bandit,Won,0,195
5483,Arena 13,Bandit,Won,1,118
5484,Arena 13,Barbarian Barrel,Lost,0,233
5485,Arena 13,Barbarian Barrel,Lost,1,117
5486,Arena 13,Barbarian Barrel,Won,0,323
5487,Arena 13,Barbarian Barrel,Won,1,216
5488,Arena 13,Bats,Lost,0,2285
5489,Arena 13,Bats,Lost,1,415
5490,Arena 13,Bats,Won,0,1602
5491,Arena 13,Bats,Won,1,394
5492,Arena 13,Battle Healer,Lost,0,33
5493,Arena 13,Battle Healer,Lost,1,7
5494,Arena 13,Battle Healer,Won,0,40
5495,Arena 13,Battle Healer,Won,1,20
5496,Arena 13,Battle Ram,Lost,0,513
5497,Arena 13,Battle Ram,Lost,1,81
5498,Arena 13,Battle Ram,Won,0,501
5499,Arena 13,Battle Ram,Won,1,92
5500,Arena 13,Bomb Tower,Lost,0,925
5501,Arena 13,Bomb Tower,Lost,1,60
5502,Arena 13,Bomb Tower,Won,0,468
5503,Arena 13,Bomb Tower,Won,1,48
5504,Arena 13,Boss Bandit,Lost,0,24
5505,Arena 13,Boss Bandit,Lost,1,15
5506,Arena 13,Boss Bandit,Won,0,57
5507,Arena 13,Boss Bandit,Won,1,53
5508,Arena 13,Bowler,Lost,0,367
5509,Arena 13,Bowler,Lost,1,46
5510,Arena 13,Bowler,Won,0,432
5511,Arena 13,Bowler,Won,1,58
5512,Arena 13,Cannon,Lost,0,2079
5513,Arena 13,Cannon,Lost,1,380
5514,Arena 13,Cannon,Won,0,2886
5515,Arena 13,Cannon,Won,1,540
5516,Arena 13,Clone,Lost,0,2
5517,Arena 13,Clone,Lost,1,1
5518,Arena 13,Clone,Won,0,2
5519,Arena 13,Clone,Won,1,1
5520,Arena 13,Dark Prince,Lost,0,3
5521,Arena 13,Dark Prince,Won,0,3
5522,Arena 13,Dark Prince,Won,1,1
5523,Arena 13,Dart Goblin,Lost,0,1350
5524,Arena 13,Dart Goblin,Lost,1,460
5525,Arena 13,Dart Goblin,Won,0,1809
5526,Arena 13,Dart Goblin,Won,1,716
5527,Arena 13,Earthquake,Lost,0,40
5528,Arena 13,Earthquake,Lost,1,18
5529,Arena 13,Earthquake,Won,0,46
5530,Arena 13,Earthquake,Won,1,13
5531,Arena 13,Electro Giant,Lost,1,1
5532,Arena 13,Electro Spirit,Lost,0,640
5533,Arena 13,Electro Spirit,Lost,1,158
5534,Arena 13,Electro Spirit,Won,0,486
5535,Arena 13,Electro Spirit,Won,1,235
5536,Arena 13,Electro Wizard,Lost,0,183
5537,Arena 13,Electro Wizard,Lost,1,264
5538,Arena 13,Electro Wizard,Won,0,329
5539,Arena 13,Electro Wizard,Won,1,430
5540,Arena 13,Elite Barbarians,Lost,0,124
5541,Arena 13,Elite Barbarians,Lost,1,87
5542,Arena 13,Elite Barbarians,Won,0,155
5543,Arena 13,Elite Barbarians,Won,1,126
5544,Arena 13,Executioner,Lost,0,537
5545,Arena 13,Executioner,Lost,1,124
5546,Arena 13,Executioner,Won,0,716
5547,Arena 13,Executioner,Won,1,175
5548,Arena 13,Fire Spirit,Lost,0,39
5549,Arena 13,Fire Spirit,Lost,1,25
5550,Arena 13,Fire Spirit,Won,0,65
5551,Arena 13,Fire Spirit,Won,1,30
5552,Arena 13,Fireball,Lost,0,4
5553,Arena 13,Fireball,Lost,1,68
5554,Arena 13,Fireball,Won,0,10
5555,Arena 13,Fireball,Won,1,103
5556,Arena 13,Fisherman,Lost,0,4
5557,Arena 13,Fisherman,Won,0,2
5558,Arena 13,Furnace,Lost,0,36
5559,Arena 13,Furnace,Lost,1,29
5560,Arena 13,Furnace,Won,0,41
5561,Arena 13,Furnace,Won,1,43
5562,Arena 13,Giant Skeleton,Won,0,1
5563,Arena 13,Giant Snowball,Lost,0,289
5564,Arena 13,Giant Snowball,Lost,1,163
5565,Arena 13,Giant Snowball,Won,0,310
5566,Arena 13,Giant Snowball,Won,1,194
5567,Arena 13,Goblin Barrel,Lost,1,1
5568,Arena 13,Goblin Barrel,Won,1,3
5569,Arena 13,Goblin Cage,Lost,0,277
5570,Arena 13,Goblin Cage,Lost,1,46
5571,Arena 13,Goblin Cage,Won,0,183
5572,Arena 13,Goblin Cage,Won,1,42
5573,Arena 13,Goblin Gang,Lost,0,1
5574,Arena 13,Goblin Gang,Lost,1,29
5575,Arena 13,Goblin Gang,Won,0,1
5576,Arena 13,Goblin Gang,Won,1,60
5577,Arena 13,Goblin Giant,Lost,0,3
5578,Arena 13,Goblin Giant,Lost,1,9
5579,Arena 13,Goblin Giant,Won,0,13
5580,Arena 13,Goblin Giant,Won,1,7
5581,Arena 13,Goblin Hut,Lost,0,1449
5582,Arena 13,Goblin Hut,Lost,1,19
5583,Arena 13,Goblin Hut,Won,0,822
5584,Arena 13,Goblin Hut,Won,1,37
5585,Arena 13,Goblin Machine,Won,1,1
5586,Arena 13,Golden Knight,Lost,0,3
5587,Arena 13,Golden Knight,Lost,1,5
5588,Arena 13,Golden Knight,Won,0,6
5589,Arena 13,Golden Knight,Won,1,13
5590,Arena 13,Graveyard,Lost,0,310
5591,Arena 13,Graveyard,Lost,1,268
5592,Arena 13,Graveyard,Won,0,311
5593,Arena 13,Graveyard,Won,1,176
5594,Arena 13,Guards,Lost,0,1270
5595,Arena 13,Guards,Lost,1,486
5596,Arena 13,Guards,Won,0,1065
5597,Arena 13,Guards,Won,1,393
5598,Arena 13,Heal Spirit,Lost,0,13
5599,Arena 13,Heal Spirit,Lost,1,15
5600,Arena 13,Heal Spirit,Won,0,20
5601,Arena 13,Heal Spirit,Won,1,27
5602,Arena 13,Hog Rider,Lost,1,2
5603,Arena 13,Hog Rider,Won,1,3
5604,Arena 13,Hunter,Lost,0,351
5605,Arena 13,Hunter,Lost,1,6
5606,Arena 13,Hunter,Won,0,452
5607,Arena 13,Hunter,Won,1,3
5608,Arena 13,Ice Spirit,Lost,0,1
5609,Arena 13,Ice Spirit,Won,0,1
5610,Arena 13,Ice Spirit,Won,1,3
5611,Arena 13,Ice Wizard,Lost,0,3
5612,Arena 13,Ice Wizard,Lost,1,8
5613,Arena 13,Ice Wizard,Won,0,5
5614,Arena 13,Ice Wizard,Won,1,4
5615,Arena 13,Inferno Dragon,Lost,0,117
5616,Arena 13,Inferno Dragon,Lost,1,360
5617,Arena 13,Inferno Dragon,Won,0,166
5618,Arena 13,Inferno Dragon,Won,1,520
5619,Arena 13,Inferno Tower,Lost,1,2
5620,Arena 13,Inferno Tower,Won,1,2
5621,Arena 13,Knight,Lost,0,394
5622,Arena 13,Knight,Lost,1,407
5623,Arena 13,Knight,Won,0,562
5624,Arena 13,Knight,Won,1,698
5625,Arena 13,Lava Hound,Lost,0,16
5626,Arena 13,Lava Hound,Lost,1,14
5627,Arena 13,Lava Hound,Won,0,11
5628,Arena 13,Lava Hound,Won,1,9
5629,Arena 13,Lightning,Lost,0,465
5630,Arena 13,Lightning,Lost,1,20
5631,Arena 13,Lightning,Won,0,165
5632,Arena 13,Lightning,Won,1,35
5633,Arena 13,Little Prince,Lost,0,71
5634,Arena 13,Little Prince,Lost,1,49
5635,Arena 13,Little Prince,Won,0,107
5636,Arena 13,Little Prince,Won,1,103
5637,Arena 13,Lumberjack,Lost,0,5
5638,Arena 13,Lumberjack,Lost,1,1
5639,Arena 13,Lumberjack,Won,0,5
5640,Arena 13,Lumberjack,Won,1,3
5641,Arena 13,Magic Archer,Won,1,1
5642,Arena 13,Mega Knight,Lost,0,10
5643,Arena 13,Mega Knight,Won,0,20
5644,Arena 13,Mega Knight,Won,1,1
5645,Arena 13,Mega Minion,Lost,0,2
5646,Arena 13,Mega Minion,Lost,1,2
5647,Arena 13,Mega Minion,Won,1,4
5648,Arena 13,Mighty Miner,Lost,0,5
5649,Arena 13,Mighty Miner,Lost,1,10
5650,Arena 13,Mighty Miner,Won,0,8
5651,Arena 13,Mighty Miner,Won,1,15
5652,Arena 13,Miner,Lost,0,12
5653,Arena 13,Miner,Lost,1,43
5654,Arena 13,Miner,Won,0,13
5655,Arena 13,Miner,Won,1,60
5656,Arena 13,Minion Horde,Lost,0,172
5657,Arena 13,Minion Horde,Lost,1,47
5658,Arena 13,Minion Horde,Won,0,218
5659,Arena 13,Minion Horde,Won,1,67
5660,Arena 13,Minions,Lost,0,2305
5661,Arena 13,Minions,Lost,1,90
5662,Arena 13,Minions,Won,0,1949
5663,Arena 13,Minions,Won,1,145
5664,Arena 13,Mirror,Lost,0,10
5665,Arena 13,Mirror,Lost,1,2
5666,Arena 13,Mirror,Won,0,7
5667,Arena 13,Monk,Lost,0,19
5668,Arena 13,Monk,Lost,1,6
5669,Arena 13,Monk,Won,0,34
5670,Arena 13,Monk,Won,1,14
5671,Arena 13,Mortar,Lost,0,7
5672,Arena 13,Mortar,Lost,1,5
5673,Arena 13,Mortar,Won,0,22
5674,Arena 13,Mortar,Won,1,11
5675,Arena 13,Mother Witch,Lost,0,6
5676,Arena 13,Mother Witch,Won,0,7
5677,Arena 13,Musketeer,Lost,0,141
5678,Arena 13,Musketeer,Lost,1,106
5679,Arena 13,Musketeer,Won,0,236
5680,Arena 13,Musketeer,Won,1,173
5681,Arena 13,P.E.K.K.A,Lost,0,682
5682,Arena 13,P.E.K.K.A,Lost,1,261
5683,Arena 13,P.E.K.K.A,Won,0,652
5684,Arena 13,P.E.K.K.A,Won,1,347
5685,Arena 13,Phoenix,Lost,0,143
5686,Arena 13,Phoenix,Lost,1,4
5687,Arena 13,Phoenix,Won,0,104
5688,Arena 13,Phoenix,Won,1,8
5689,Arena 13,Poison,Lost,0,140
5690,Arena 13,Poison,Lost,1,32
5691,Arena 13,Poison,Won,0,179
5692,Arena 13,Poison,Won,1,47
5693,Arena 13,Prince,Lost,0,353
5694,Arena 13,Prince,Lost,1,298
5695,Arena 13,Prince,Won,0,318
5696,Arena 13,Prince,Won,1,407
5697,Arena 13,Princess,Lost,1,1
5698,Arena 13,Princess,Won,1,1
5699,Arena 13,Ram Rider,Lost,0,1163
5700,Arena 13,Ram Rider,Lost,1,93
5701,Arena 13,Ram Rider,Won,0,1412
5702,Arena 13,Ram Rider,Won,1,152
5703,Arena 13,Rascals,Lost,0,43
5704,Arena 13,Rascals,Lost,1,9
5705,Arena 13,Rascals,Won,0,66
5706,Arena 13,Rascals,Won,1,7
5707,Arena 13,Rocket,Lost,0,611
5708,Arena 13,Rocket,Lost,1,23
5709,Arena 13,Rocket,Won,0,305
5710,Arena 13,Rocket,Won,1,29
5711,Arena 13,Royal Delivery,Lost,1,2
5712,Arena 13,Royal Ghost,Lost,0,88
5713,Arena 13,Royal Ghost,Lost,1,60
5714,Arena 13,Royal Ghost,Won,0,116
5715,Arena 13,Royal Ghost,Won,1,89
5716,Arena 13,Royal Giant,Lost,0,14
5717,Arena 13,Royal Giant,Lost,1,30
5718,Arena 13,Royal Giant,Won,0,12
5719,Arena 13,Royal Giant,Won,1,34
5720,Arena 13,Royal Hogs,Lost,0,13
5721,Arena 13,Royal Hogs,Lost,1,1
5722,Arena 13,Royal Hogs,Won,0,17
5723,Arena 13,Royal Hogs,Won,1,2
5724,Arena 13,Royal Recruits,Lost,0,16
5725,Arena 13,Royal Recruits,Lost,1,3
5726,Arena 13,Royal Recruits,Won,0,36
5727,Arena 13,Royal Recruits,Won,1,4
5728,Arena 13,Rune Giant,Lost,0,20
5729,Arena 13,Rune Giant,Lost,1,7
5730,Arena 13,Rune Giant,Won,0,19
5731,Arena 13,Rune Giant,Won,1,9
5732,Arena 13,Skeleton Army,Lost,0,124
5733,Arena 13,Skeleton Army,Lost,1,399
5734,Arena 13,Skeleton Army,Won,0,241
5735,Arena 13,Skeleton Army,Won,1,737
5736,Arena 13,Skeleton Barrel,Lost,0,31
5737,Arena 13,Skeleton Barrel,Lost,1,50
5738,Arena 13,Skeleton Barrel,Won,0,60
5739,Arena 13,Skeleton Barrel,Won,1,65
5740,Arena 13,Skeleton Dragons,Lost,0,335
5741,Arena 13,Skeleton Dragons,Lost,1,33
5742,Arena 13,Skeleton Dragons,Won,0,154
5743,Arena 13,Skeleton Dragons,Won,1,40
5744,Arena 13,Skeleton King,Won,1,1
5745,Arena 13,Skeletons,Lost,0,3258
5746,Arena 13,Skeletons,Lost,1,31
5747,Arena 13,Skeletons,Won,0,3302
5748,Arena 13,Skeletons,Won,1,44
5749,Arena 13,Sparky,Lost,0,2247
5750,Arena 13,Sparky,Lost,1,2
5751,Arena 13,Sparky,Won,0,2131
5752,Arena 13,Sparky,Won,1,4
5753,Arena 13,Spear Goblins,Lost,0,234
5754,Arena 13,Spear Goblins,Lost,1,61
5755,Arena 13,Spear Goblins,Won,0,234
5756,Arena 13,Spear Goblins,Won,1,90
5757,Arena 13,Spirit Empress,Lost,0,1
5758,Arena 13,Suspicious Bush,Lost,1,1
5759,Arena 13,Tesla,Lost,1,13
5760,Arena 13,Tesla,Won,1,19
5761,Arena 13,The Log,Lost,0,52
5762,Arena 13,The Log,Lost,1,119
5763,Arena 13,The Log,Won,0,61
5764,Arena 13,The Log,Won,1,196
5765,Arena 13,Three Musketeers,Lost,0,1
5766,Arena 13,Three Musketeers,Lost,1,1
5767,Arena 13,Tornado,Lost,0,13
5768,Arena 13,Tornado,Lost,1,5
5769,Arena 13,Tornado,Won,0,14
5770,Arena 13,Tornado,Won,1,9
5771,Arena 13,Valkyrie,Lost,0,588
5772,Arena 13,Valkyrie,Lost,1,761
5773,Arena 13,Valkyrie,Won,0,664
5774,Arena 13,Valkyrie,Won,1,633
5775,Arena 13,Vines,Lost,0,840
5776,Arena 13,Vines,Lost,1,243
5777,Arena 13,Vines,Won,0,1163
5778,Arena 13,Vines,Won,1,365
5779,Arena 13,Wall Breakers,Lost,0,462
5780,Arena 13,Wall Breakers,Lost,1,238
5781,Arena 13,Wall Breakers,Won,0,459
5782,Arena 13,Wall Breakers,Won,1,392
5783,Arena 13,X-Bow,Lost,0,84
5784,Arena 13,X-Bow,Lost,1,33
5785,Arena 13,X-Bow,Won,0,50
5786,Arena 13,X-Bow,Won,1,50
5787,Arena 13,Zap,Lost,1,24
5788,Arena 13,Zap,Won,0,1
5789,Arena 13,Zap,Won,1,27
5790,Arena 14,Archer Queen,Lost,0,1
5791,Arena 14,Archer Queen,Lost,1,1
5792,Arena 14,Archer Queen,Won,1,3
5793,Arena 14,Archers,Lost,0,117
5794,Arena 14,Archers,Lost,1,61
5795,Arena 14,Archers,Won,0,186
5796,Arena 14,Archers,Won,1,75
5797,Arena 14,Arrows,Lost,0,263
5798,Arena 14,Arrows,Lost,1,819
5799,Arena 14,Arrows,Won,0,394
5800,Arena 14,Arrows,Won,1,810
5801,Arena 14,Baby Dragon,Lost,0,1597
5802,Arena 14,Baby Dragon,Lost,1,923
5803,Arena 14,Baby Dragon,Won,0,2009
5804,Arena 14,Baby Dragon,Won,1,1200
5805,Arena 14,Balloon,Lost,1,4
5806,Arena 14,Balloon,Won,1,7
5807,Arena 14,Bandit,Lost,0,197
5808,Arena 14,Bandit,Lost,1,139
5809,Arena 14,Bandit,Won,0,288
5810,Arena 14,Bandit,Won,1,205
5811,Arena 14,Barbarian Barrel,Lost,0,256
5812,Arena 14,Barbarian Barrel,Lost,1,393
5813,Arena 14,Barbarian Barrel,Won,0,332
5814,Arena 14,Barbarian Barrel,Won,1,364
5815,Arena 14,Barbarians,Won,1,1
5816,Arena 14,Bats,Lost,0,2535
5817,Arena 14,Bats,Lost,1,352
5818,Arena 14,Bats,Won,0,1993
5819,Arena 14,Bats,Won,1,403
5820,Arena 14,Battle Healer,Lost,0,85
5821,Arena 14,Battle Healer,Lost,1,75
5822,Arena 14,Battle Healer,Won,0,64
5823,Arena 14,Battle Healer,Won,1,33
5824,Arena 14,Battle Ram,Lost,0,841
5825,Arena 14,Battle Ram,Lost,1,207
5826,Arena 14,Battle Ram,Won,0,589
5827,Arena 14,Battle Ram,Won,1,177
5828,Arena 14,Bomb Tower,Lost,0,572
5829,Arena 14,Bomb Tower,Lost,1,23
5830,Arena 14,Bomb Tower,Won,0,437
5831,Arena 14,Bomb Tower,Won,1,27
5832,Arena 14,Boss Bandit,Lost,0,26
5833,Arena 14,Boss Bandit,Lost,1,53
5834,Arena 14,Boss Bandit,Won,0,70
5835,Arena 14,Boss Bandit,Won,1,108
5836,Arena 14,Bowler,Lost,0,655
5837,Arena 14,Bowler,Lost,1,56
5838,Arena 14,Bowler,Won,0,559
5839,Arena 14,Bowler,Won,1,74
5840,Arena 14,Cannon,Lost,0,2181
5841,Arena 14,Cannon,Lost,1,485
5842,Arena 14,Cannon,Won,0,2795
5843,Arena 14,Cannon,Won,1,647
5844,Arena 14,Clone,Lost,0,11
5845,Arena 14,Clone,Won,0,12
5846,Arena 14,Clone,Won,1,1
5847,Arena 14,Dark Prince,Lost,0,12
5848,Arena 14,Dark Prince,Won,0,13
5849,Arena 14,Dark Prince,Won,1,1
5850,Arena 14,Dart Goblin,Lost,0,1493
5851,Arena 14,Dart Goblin,Lost,1,581
5852,Arena 14,Dart Goblin,Won,0,1892
5853,Arena 14,Dart Goblin,Won,1,885
5854,Arena 14,Earthquake,Lost,0,44
5855,Arena 14,Earthquake,Lost,1,30
5856,Arena 14,Earthquake,Won,0,28
5857,Arena 14,Earthquake,Won,1,20
5858,Arena 14,Electro Giant,Lost,0,1
5859,Arena 14,Electro Spirit,Lost,0,621
5860,Arena 14,Electro Spirit,Lost,1,167
5861,Arena 14,Electro Spirit,Won,0,477
5862,Arena 14,Electro Spirit,Won,1,221
5863,Arena 14,Electro Wizard,Lost,0,254
5864,Arena 14,Electro Wizard,Lost,1,268
5865,Arena 14,Electro Wizard,Won,0,232
5866,Arena 14,Electro Wizard,Won,1,377
5867,Arena 14,Elite Barbarians,Lost,0,235
5868,Arena 14,Elite Barbarians,Lost,1,138
5869,Arena 14,Elite Barbarians,Won,0,227
5870,Arena 14,Elite Barbarians,Won,1,120
5871,Arena 14,Executioner,Lost,0,1272
5872,Arena 14,Executioner,Lost,1,333
5873,Arena 14,Executioner,Won,0,1636
5874,Arena 14,Executioner,Won,1,399
5875,Arena 14,Fire Spirit,Lost,0,45
5876,Arena 14,Fire Spirit,Lost,1,30
5877,Arena 14,Fire Spirit,Won,0,50
5878,Arena 14,Fire Spirit,Won,1,51
5879,Arena 14,Fireball,Lost,0,4
5880,Arena 14,Fireball,Lost,1,63
5881,Arena 14,Fireball,Won,0,2
5882,Arena 14,Fireball,Won,1,133
5883,Arena 14,Firecracker,Lost,1,1
5884,Arena 14,Firecracker,Won,1,1
5885,Arena 14,Fisherman,Lost,0,7
5886,Arena 14,Fisherman,Won,0,19
5887,Arena 14,Furnace,Lost,0,87
5888,Arena 14,Furnace,Lost,1,23
5889,Arena 14,Furnace,Won,0,75
5890,Arena 14,Furnace,Won,1,39
5891,Arena 14,Giant Skeleton,Lost,1,2
5892,Arena 14,Giant Skeleton,Won,1,7
5893,Arena 14,Giant Snowball,Lost,0,187
5894,Arena 14,Giant Snowball,Lost,1,270
5895,Arena 14,Giant Snowball,Won,0,280
5896,Arena 14,Giant Snowball,Won,1,257
5897,Arena 14,Goblin Barrel,Lost,1,4
5898,Arena 14,Goblin Barrel,Won,1,1
5899,Arena 14,Goblin Cage,Lost,0,347
5900,Arena 14,Goblin Cage,Lost,1,55
5901,Arena 14,Goblin Cage,Won,0,226
5902,Arena 14,Goblin Cage,Won,1,91
5903,Arena 14,Goblin Curse,Lost,0,619
5904,Arena 14,Goblin Curse,Lost,1,45
5905,Arena 14,Goblin Curse,Won,0,472
