,arena,card_name,outcome,count
4569,Arena 14,Freeze,Won,1528
4570,Arena 14,Furnace,Lost,446
4571,Arena 14,Furnace,Won,503
4572,Arena 14,Giant,Lost,1847
4573,Arena 14,Giant,Won,964
4574,Arena 14,Giant Skeleton,Lost,630
4575,Arena 14,Giant Skeleton,Won,461
4576,Arena 14,Giant Snowball,Lost,2614
4577,Arena 14,Giant Snowball,Won,1969
4578,Arena 14,Goblin Barrel,Lost,8873
4579,Arena 14,Goblin Barrel,Won,10764
4580,Arena 14,Goblin Cage,Lost,1461
4581,Arena 14,Goblin Cage,Won,882
4582,Arena 14,Goblin Curse,Lost,722
4583,Arena 14,Goblin Curse,Won,597
4584,Arena 14,Goblin Demolisher,Lost,239
4585,Arena 14,Goblin Demolisher,Won,117
4586,Arena 14,Goblin Drill,Lost,280
4587,Arena 14,Goblin Drill,Won,181
4588,Arena 14,Goblin Gang,Lost,4553
4589,Arena 14,Goblin Gang,Won,4123
4590,Arena 14,Goblin Giant,Lost,729
4591,Arena 14,Goblin Giant,Won,343
4592,Arena 14,Goblin Hut,Lost,1600
4593,Arena 14,Goblin Hut,Won,1060
4594,Arena 14,Goblin Machine,Lost,10
4595,Arena 14,Goblin Machine,Won,10
4596,Arena 14,Goblins,Lost,476
4597,Arena 14,Goblins,Won,408
4598,Arena 14,Goblinstein,Lost,14
4599,Arena 14,Goblinstein,Won,28
4600,Arena 14,Golden Knight,Lost,14
4601,Arena 14,Golden Knight,Won,22
4602,Arena 14,Golem,Lost,893
4603,Arena 14,Golem,Won,658
4604,Arena 14,Graveyard,Lost,1089
4605,Arena 14,Graveyard,Won,674
4606,Arena 14,Guards,Lost,3391
4607,Arena 14,Guards,Won,2917
4608,Arena 14,Heal Spirit,Lost,444
4609,Arena 14,Heal Spirit,Won,214
4610,Arena 14,Hog Rider,Lost,6774
4611,Arena 14,Hog Rider,Won,8048
4612,Arena 14,Hunter,Lost,500
4613,Arena 14,Hunter,Won,451
4614,Arena 14,Ice Golem,Lost,1273
4615,Arena 14,Ice Golem,Won,808
4616,Arena 14,Ice Spirit,Lost,3910
4617,Arena 14,Ice Spirit,Won,3857
4618,Arena 14,Ice Wizard,Lost,1909
4619,Arena 14,Ice Wizard,Won,1898
4620,Arena 14,Inferno Dragon,Lost,6471
4621,Arena 14,Inferno Dragon,Won,6479
4622,Arena 14,Inferno Tower,Lost,1738
4623,Arena 14,Inferno Tower,Won,1815
4624,Arena 14,Knight,Lost,6102
4625,Arena 14,Knight,Won,6795
4626,Arena 14,Lava Hound,Lost,1054
4627,Arena 14,Lava Hound,Won,366
4628,Arena 14,Lightning,Lost,1117
4629,Arena 14,Lightning,Won,544
4630,Arena 14,Little Prince,Lost,239
4631,Arena 14,Little Prince,Won,424
4632,Arena 14,Lumberjack,Lost,1468
4633,Arena 14,Lumberjack,Won,1234
4634,Arena 14,Magic Archer,Lost,1400
4635,Arena 14,Magic Archer,Won,1224
4636,Arena 14,Mega Knight,Lost,9665
4637,Arena 14,Mega Knight,Won,11862
4638,Arena 14,Mega Minion,Lost,1906
4639,Arena 14,Mega Minion,Won,936
4640,Arena 14,Mighty Miner,Lost,25
4641,Arena 14,Mighty Miner,Won,40
4642,Arena 14,Miner,Lost,3339
4643,Arena 14,Miner,Won,2012
4644,Arena 14,Mini P.E.K.K.A,Lost,10399
4645,Arena 14,Mini P.E.K.K.A,Won,12818
4646,Arena 14,Minion Horde,Lost,920
4647,Arena 14,Minion Horde,Won,919
4648,Arena 14,Minions,Lost,2117
4649,Arena 14,Minions,Won,2110
4650,Arena 14,Mirror,Lost,48
4651,Arena 14,Mirror,Won,60
4652,Arena 14,Monk,Lost,39
4653,Arena 14,Monk,Won,82
4654,Arena 14,Mortar,Lost,136
4655,Arena 14,Mortar,Won,152
4656,Arena 14,Mother Witch,Lost,15
4657,Arena 14,Mother Witch,Won,35
4658,Arena 14,Musketeer,Lost,2304
4659,Arena 14,Musketeer,Won,2039
4660,Arena 14,Night Witch,Lost,169
4661,Arena 14,Night Witch,Won,144
4662,Arena 14,P.E.K.K.A,Lost,2995
4663,Arena 14,P.E.K.K.A,Won,2585
4664,Arena 14,Phoenix,Lost,271
4665,Arena 14,Phoenix,Won,118
4666,Arena 14,Poison,Lost,2682
4667,Arena 14,Poison,Won,1353
4668,Arena 14,Prince,Lost,5007
4669,Arena 14,Prince,Won,4759
4670,Arena 14,Princess,Lost,3839
4671,Arena 14,Princess,Won,4747
4672,Arena 14,Rage,Lost,1183
4673,Arena 14,Rage,Won,1012
4674,Arena 14,Ram Rider,Lost,1731
4675,Arena 14,Ram Rider,Won,1972
4676,Arena 14,Rascals,Lost,137
4677,Arena 14,Rascals,Won,179
4678,Arena 14,Rocket,Lost,967
4679,Arena 14,Rocket,Won,718
4680,Arena 14,Royal Delivery,Lost,478
4681,Arena 14,Royal Delivery,Won,445
4682,Arena 14,Royal Ghost,Lost,4186
4683,Arena 14,Royal Ghost,Won,4664
4684,Arena 14,Royal Giant,Lost,696
4685,Arena 14,Royal Giant,Won,606
4686,Arena 14,Royal Hogs,Lost,1775
4687,Arena 14,Royal Hogs,Won,1341
4688,Arena 14,Royal Recruits,Lost,1313
4689,Arena 14,Royal Recruits,Won,739
4690,Arena 14,Rune Giant,Lost,36
4691,Arena 14,Rune Giant,Won,21
4692,Arena 14,Skeleton Army,Lost,12321
4693,Arena 14,Skeleton Army,Won,15554
4694,Arena 14,Skeleton Barrel,Lost,1509
4695,Arena 14,Skeleton Barrel,Won,1142
4696,Arena 14,Skeleton Dragons,Lost,1206
4697,Arena 14,Skeleton Dragons,Won,573
4698,Arena 14,Skeleton King,Lost,2
4699,Arena 14,Skeletons,Lost,3693
4700,Arena 14,Skeletons,Won,3948
4701,Arena 14,Sparky,Lost,2409
4702,Arena 14,Sparky,Won,2273
4703,Arena 14,Spear Goblins,Lost,2146
4704,Arena 14,Spear Goblins,Won,1279
4705,Arena 14,Spirit Empress,Won,2
4706,Arena 14,Suspicious Bush,Lost,545
4707,Arena 14,Suspicious Bush,Won,450
4708,Arena 14,Tesla,Lost,3591
4709,Arena 14,Tesla,Won,4304
4710,Arena 14,The Log,Lost,9504
4711,Arena 14,The Log,Won,11877
4712,Arena 14,Three Musketeers,Lost,264
4713,Arena 14,Three Musketeers,Won,124
4714,Arena 14,Tombstone,Lost,1402
4715,Arena 14,Tombstone,Won,1206
4716,Arena 14,Tornado,Lost,60
4717,Arena 14,Tornado,Won,78
4718,Arena 14,Valkyrie,Lost,7227
4719,Arena 14,Valkyrie,Won,8444
4720,Arena 14,Vines,Lost,1965
4721,Arena 14,Vines,Won,2408
4722,Arena 14,Wall Breakers,Lost,2939
4723,Arena 14,Wall Breakers,Won,2687
4724,Arena 14,Witch,Lost,10465
4725,Arena 14,Witch,Won,13257
4726,Arena 14,Wizard,Lost,5805
4727,Arena 14,Wizard,Won,6390
4728,Arena 14,X-Bow,Lost,493
4729,Arena 14,X-Bow,Won,479
4730,Arena 14,Zap,Lost,7563
4731,Arena 14,Zap,Won,5767
4732,Arena 14,Zappies,Lost,1046
4733,Arena 14,Zappies,Won,558
